Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2004,Camping Equipment,Packs,Canyon Mule Climber Backpack,Fax,Italy,25804.28,27746.46,18952.5,361.0,52.5,76.86,6851.78,71.48
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,United States,1811706.32,1948054.46,1135621.24,6814.0,166.66,285.89,676085.08,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Mexico,141979.92,152665.26,88996.44,534.0,166.66,285.89,52983.48,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Brazil,158730.36,170676.33,99496.02,597.0,166.66,285.89,59234.34,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Japan,561804.44,604085.57,352152.58,2113.0,166.66,285.89,209651.86,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Singapore,380740.16,409394.48,238657.12,1432.0,166.66,285.89,142083.04,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Netherlands,203132.32,218419.96,127328.24,764.0,166.66,285.89,75804.08,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Finland,155008.04,166673.87,97162.78,583.0,166.66,285.89,57845.26,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Denmark,133471.76,143516.78,83663.32,502.0,166.66,285.89,49808.44,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,France,395895.32,425690.21,248156.74,1489.0,166.66,285.89,147738.58,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,United Kingdom,766000.28,823649.09,480147.46,2881.0,166.66,285.89,285852.82,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Telephone,Austria,315865.44,339637.32,197992.08,1188.0,166.66,285.89,117873.36,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,United States,184254.84,198121.77,115495.38,693.0,166.66,285.89,68759.46,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Mexico,228922.68,246151.29,143494.26,861.0,166.66,285.89,85428.42,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Korea,246470.76,265020.03,154493.82,927.0,166.66,285.89,91976.94,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Singapore,278908.12,299898.61,174826.34,1049.0,166.66,285.89,104081.78,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Finland,213501.64,229569.67,133827.98,803.0,166.66,285.89,79673.66,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,France,438170.24,471146.72,274655.68,1648.0,166.66,285.89,163514.56,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Germany,183988.96,197835.88,115328.72,692.0,166.66,285.89,68660.24,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Belgium,16484.56,17725.18,10332.92,62.0,166.66,285.89,6151.64,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Italy,451198.36,485155.33,282822.02,1697.0,166.66,285.89,168376.34,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Sales visit,Spain,62481.8,67184.15,39165.1,235.0,166.66,285.89,23316.7,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,United States,718407.76,772474.78,450315.32,2702.0,166.66,285.89,268092.44,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Canada,144904.6,155810.05,90829.7,545.0,166.66,285.89,54074.9,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Mexico,210311.08,226138.99,131828.06,791.0,166.66,285.89,78483.02,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Brazil,276781.08,297611.49,173493.06,1041.0,166.66,285.89,103288.02,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Japan,175214.92,188401.51,109828.94,659.0,166.66,285.89,65385.98,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Korea,458643.0,493160.25,287488.5,1725.0,166.66,285.89,171154.5,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,China,1349075.12,1450605.86,845632.84,5074.0,166.66,285.89,503442.28,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Singapore,135067.04,145232.12,84663.28,508.0,166.66,285.89,50403.76,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Netherlands,314536.04,338207.87,197158.78,1183.0,166.66,285.89,117377.26,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Sweden,74180.52,79763.31,46498.14,279.0,166.66,285.89,27682.38,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Finland,401478.8,431693.9,251656.6,1510.0,166.66,285.89,149822.2,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Denmark,78700.48,84623.44,49331.36,296.0,166.66,285.89,29369.12,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,France,255510.68,274740.29,160160.26,961.0,166.66,285.89,95350.42,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Germany,139587.0,150092.25,87496.5,525.0,166.66,285.89,52090.5,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,United Kingdom,302305.56,325056.93,189492.42,1137.0,166.66,285.89,112813.14,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Belgium,165909.12,178395.36,103995.84,624.0,166.66,285.89,61913.28,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Austria,203398.2,218705.85,127494.9,765.0,166.66,285.89,75903.3,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Web,Spain,503576.72,541475.66,315654.04,1894.0,166.66,285.89,187922.68,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Special,United States,64077.08,68899.49,40165.06,241.0,166.66,285.89,23912.02,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Special,Canada,77636.96,83479.88,48664.72,292.0,166.66,285.89,28972.24,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Special,Japan,54239.52,58321.56,33998.64,204.0,166.66,285.89,20240.88,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Special,Singapore,88272.16,94915.48,55331.12,332.0,166.66,285.89,32941.04,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Mail,Korea,67001.76,72044.28,41998.32,252.0,166.66,285.89,25003.44,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Mail,Netherlands,255510.68,274740.29,160160.26,961.0,166.66,285.89,95350.42,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Mail,Denmark,41211.4,44312.95,25832.3,155.0,166.66,285.89,15379.1,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Mail,France,42009.04,45170.62,26332.28,158.0,166.66,285.89,15676.76,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Mail,Germany,50783.08,54604.99,31832.06,191.0,166.66,285.89,18951.02,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,United States,126293.0,135797.75,79163.5,475.0,166.66,285.89,47129.5,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Canada,851879.52,915991.56,533978.64,3204.0,166.66,285.89,317900.88,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Japan,618702.76,665266.03,387817.82,2327.0,166.66,285.89,230884.94,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Korea,164047.96,176394.13,102829.22,617.0,166.66,285.89,61218.74,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Sweden,108213.16,116357.23,67830.62,407.0,166.66,285.89,40382.54,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Germany,724788.88,779336.14,454315.16,2726.0,166.66,285.89,270473.72,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Italy,295924.44,318195.57,185492.58,1113.0,166.66,285.89,110431.86,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,E-mail,Spain,99705.0,107208.75,62497.5,375.0,166.66,285.89,37207.5,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Canada,40147.88,43169.39,25165.66,151.0,166.66,285.89,14982.22,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Brazil,33235.0,35736.25,20832.5,125.0,166.66,285.89,12402.5,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Finland,66470.0,71472.5,41665.0,250.0,166.66,285.89,24805.0,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,France,37754.96,40596.38,23665.72,142.0,166.66,285.89,14089.24,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Germany,53176.0,57178.0,33332.0,200.0,166.66,285.89,19844.0,265.88
2004,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Fax,Belgium,20206.88,21727.64,12666.16,76.0,166.66,285.89,7540.72,265.88
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,United States,1613800.03,1786432.62,1027610.61,4817.0,213.33,370.86,586189.42,338.61173913
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Mexico,95537.3,102728.22,59092.41,277.0,213.33,370.86,36444.89,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Brazil,92433.2,99390.48,57172.44,268.0,213.33,370.86,35260.76,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Japan,623798.64,688687.02,396153.81,1857.0,213.33,370.86,227644.83,339.54333333
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Singapore,397669.7,427601.58,245969.49,1153.0,213.33,370.86,151700.21,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Netherlands,295234.4,317456.16,182610.48,856.0,213.33,370.86,112623.92,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Denmark,194716.78,218807.4,125864.7,590.0,213.33,370.86,68852.08,335.25800000000004
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,France,523558.2,562965.48,323834.94,1518.0,213.33,370.86,199723.26,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,United Kingdom,764562.42,842223.06,484472.43,2271.0,213.33,370.86,280089.99,338.472
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Telephone,Austria,379045.1,407575.14,234449.67,1099.0,213.33,370.86,144595.43,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,United States,498035.6,535521.84,308048.52,1444.0,213.33,370.86,189987.08,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Mexico,411885.24,456157.8,262395.9,1230.0,213.33,370.86,149489.34,338.01285714
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Korea,394910.5,424634.7,244262.85,1145.0,213.33,370.86,150647.65,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Singapore,377599.48,426859.86,245542.83,1151.0,213.33,370.86,132056.65,332.8475
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Finland,220391.1,236979.54,136317.87,639.0,213.33,370.86,84073.23,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Denmark,46906.4,50436.96,29012.88,136.0,213.33,370.86,17893.52,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,France,570272.27,627865.98,361167.69,1693.0,213.33,370.86,209104.58,340.079
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Germany,295234.4,317456.16,182610.48,856.0,213.33,370.86,112623.92,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Belgium,92778.1,99761.34,57385.77,269.0,213.33,370.86,35392.33,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Sales visit,Italy,394910.5,424634.7,244262.85,1145.0,213.33,370.86,150647.65,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,United States,929684.16,1018010.7,585590.85,2745.0,213.33,370.86,344093.31,341.45642857
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Canada,284542.5,305959.5,175997.25,825.0,213.33,370.86,108545.25,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Mexico,145892.7,156873.78,90238.59,423.0,213.33,370.86,55654.11,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Brazil,308767.4,340820.34,196050.27,919.0,213.33,370.86,112717.13,338.01285714
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Japan,279020.98,316714.44,182183.82,854.0,213.33,370.86,96837.16,332.8475
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Korea,466980.59,525508.62,302288.61,1417.0,213.33,370.86,164691.98,335.25800000000004
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,China,1517850.45,1665532.26,958065.03,4491.0,213.33,370.86,559785.42,340.8825
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Singapore,146237.6,157244.64,90451.92,424.0,213.33,370.86,55785.68,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Netherlands,257640.3,277032.42,159357.51,747.0,213.33,370.86,98282.79,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Finland,457337.4,491760.36,282875.58,1326.0,213.33,370.86,174461.82,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Denmark,170380.6,183204.84,105385.02,494.0,213.33,370.86,64995.58,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,France,174297.35,200635.26,115411.53,541.0,213.33,370.86,58885.82,328.83
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Germany,109678.2,117933.48,67838.94,318.0,213.33,370.86,41839.26,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,United Kingdom,434229.1,466912.74,268582.47,1259.0,213.33,370.86,165646.63,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Belgium,89329.1,96052.74,55252.47,259.0,213.33,370.86,34076.63,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Austria,126578.3,136105.62,78292.11,367.0,213.33,370.86,48286.19,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Italy,142443.7,153165.18,88105.29,413.0,213.33,370.86,54338.41,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Spain,571844.2,614885.88,353701.14,1658.0,213.33,370.86,218143.06,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Special,Canada,151411.1,162807.54,93651.87,439.0,213.33,370.86,57759.23,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Special,Japan,60012.6,64529.64,37119.42,174.0,213.33,370.86,22893.18,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Special,Singapore,72084.1,77509.74,44585.97,209.0,213.33,370.86,27498.13,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Special,Belgium,18969.5,20397.3,11733.15,55.0,213.33,370.86,7236.35,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Special,Austria,65865.18,82330.92,47359.26,222.0,213.33,370.86,18505.92,296.69
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Mail,United States,58977.9,63417.06,36479.43,171.0,213.33,370.86,22498.47,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Mail,Netherlands,139640.43,162436.68,93438.54,438.0,213.33,370.86,46201.89,320.795
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Mail,Germany,60012.6,64529.64,37119.42,174.0,213.33,370.86,22893.18,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Mail,Spain,64841.2,69721.68,40106.04,188.0,213.33,370.86,24735.16,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,United States,79671.9,85668.66,49279.23,231.0,213.33,370.86,30392.67,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Canada,813037.29,886726.26,510072.03,2391.0,213.33,370.86,302965.26,341.686
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Japan,558393.1,600422.34,345381.27,1619.0,213.33,370.86,213011.83,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Korea,193488.9,208052.46,119678.13,561.0,213.33,370.86,73810.77,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Netherlands,155205.0,166887.0,95998.5,450.0,213.33,370.86,59206.5,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Sweden,79327.0,85297.8,49065.9,230.0,213.33,370.86,30261.1,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Germany,832815.81,923441.4,531191.7,2490.0,213.33,370.86,301624.11,338.472
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Italy,243767.05,279999.3,161064.15,755.0,213.33,370.86,82702.9,328.83
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Spain,68832.08,86039.52,49492.56,232.0,213.33,370.86,19339.52,296.69
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,United States,90363.8,97165.32,55892.46,262.0,213.33,370.86,34471.34,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Brazil,135545.7,145747.98,83838.69,393.0,213.33,370.86,51707.01,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Japan,67255.5,72317.7,41599.35,195.0,213.33,370.86,25656.15,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Finland,263014.75,302250.9,173863.95,815.0,213.33,370.86,89150.8,328.83
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,France,50355.4,54145.56,31146.18,146.0,213.33,370.86,19209.22,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Belgium,27295.48,34119.12,19626.36,92.0,213.33,370.86,7669.12,296.69
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Italy,58977.9,63417.06,36479.43,171.0,213.33,370.86,22498.47,344.9
2004,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Spain,76912.7,82701.78,47572.59,223.0,213.33,370.86,29340.11,344.9
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,United States,453548.52,487690.68,252973.92,1059.0,238.88,460.52,200574.6,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Japan,546913.56,588084.04,305049.76,1277.0,238.88,460.52,241863.8,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,China,331488.72,356442.48,184893.12,774.0,238.88,460.52,146595.6,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Netherlands,281379.96,302561.64,156944.16,657.0,238.88,460.52,124435.8,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Finland,50108.76,53880.84,27948.96,117.0,238.88,460.52,22159.8,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Denmark,50108.76,53880.84,27948.96,117.0,238.88,460.52,22159.8,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,France,216281.4,232562.6,120634.4,505.0,238.88,460.52,95647.0,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,United Kingdom,391019.64,420454.76,218097.44,913.0,238.88,460.52,172922.2,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Austria,250115.52,268943.68,139505.92,584.0,238.88,460.52,110609.6,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,United States,534921.72,575189.48,298361.12,1249.0,238.88,460.52,236560.6,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Canada,65098.56,69999.04,36309.76,152.0,238.88,460.52,28788.8,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Mexico,367464.24,395126.16,204959.04,858.0,238.88,460.52,162505.2,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Korea,528497.52,568281.68,294777.92,1234.0,238.88,460.52,233719.6,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Singapore,335771.52,361047.68,187281.92,784.0,238.88,460.52,148489.6,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Finland,102787.2,110524.8,57331.2,240.0,238.88,460.52,45456.0,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Denmark,32977.56,35460.04,18393.76,77.0,238.88,460.52,14583.8,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,France,232127.76,249601.84,129472.96,542.0,238.88,460.52,102654.8,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Germany,363609.72,390981.48,202809.12,849.0,238.88,460.52,160800.6,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Belgium,24241.84,25789.12,13377.28,56.0,238.88,460.52,10864.56,432.89
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Italy,244119.6,262496.4,136161.6,570.0,238.88,460.52,107958.0,428.28
2004,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Spain,46254.24,49736.16,25799.04,108.0,238.88,460.52,20455.2,428.28
